start_time,start_station,start_lat,start_lon,start_station_lat,start_station_lon,end_station,end_lat,end_lon,end_station_lat,end_station_lon,direction
399,장기,37.64454251200965,126.66977140464782,37.6439751,126.6690695,구래,37.64526806178436,126.62880388465737,37.6453153,126.628743,2
399,장기,37.64351090294558,126.66852773316813,37.6439751,126.6690695,구래,37.64552865597061,126.62969912253492,37.6453153,126.628743,2
399,장기,37.64444431769674,126.66880291669798,37.6439751,126.6690695,구래,37.645509786602474,126.6292507662795,37.6453153,126.628743,2
399,장기,37.6445790436465,126.6697240329739,37.6439751,126.6690695,구래,37.64542881326921,126.6279854197064,37.6453153,126.628743,2
399,장기,37.6438139867719,126.66853142085903,37.6439751,126.6690695,구래,37.64555844233868,126.62932219362355,37.6453153,126.628743,2
400,장기,37.64370044930323,126.6684878876938,37.6439751,126.6690695,구래,37.64541469117049,126.62973275157643,37.6453153,126.628743,2
400,장기,37.64409870932959,126.66821934884803,37.6439751,126.6690695,구래,37.64470891794291,126.62799047247111,37.6453153,126.628743,2
400,장기,37.64338255488389,126.669211144138,37.6439751,126.6690695,구래,37.64473709129975,126.62826089876098,37.6453153,126.628743,2
400,장기,37.643768645126876,126.66809253037366,37.6439751,126.6690695,구래,37.64542753277936,126.62780821511502,37.6453153,126.628743,2
400,장기,37.64420134507837,126.66838057311162,37.6439751,126.6690695,구래,37.645024233861506,126.629012893701,37.6453153,126.628743,2
401,장기,37.64413121210915,126.66982729301964,37.6439751,126.6690695,구래,37.6455333153041,126.62860386645741,37.6453153,126.628743,2
401,장기,37.64369975774091,126.66916480506815,37.6439751,126.6690695,구래,37.645652932450396,126.62886211606424,37.6453153,126.628743,2
401,장기,37.64345096444977,126.66902216073349,37.6439751,126.6690695,구래,37.64595617600271,126.62840824204415,37.6453153,126.628743,2
401,장기,37.64456563793775,126.66965898982431,37.6439751,126.6690695,구래,37.64488623232798,126.6296119799692,37.6453153,126.628743,2
402,장기,37.64436105916575,126.6693640254936,37.6439751,126.6690695,구래,37.64575118555282,126.62860694611885,37.6453153,126.628743,2
402,장기,37.643480251277914,126.66849463480457,37.6439751,126.6690695,구래,37.645196451992916,126.62843495795315,37.6453153,126.628743,2
402,장기,37.6441295725455,126.66988974545933,37.6439751,126.6690695,구래,37.64511211599162,126.62794625093159,37.6453153,126.628743,2
402,장기,37.644309146488645,126.66814355679604,37.6439751,126.6690695,구래,37.64453314793075,126.62875385354667,37.6453153,126.628743,2
402,장기,37.644374398729624,126.6680665358806,37.6439751,126.6690695,구래,37.64498440555614,126.62892378750603,37.6453153,126.628743,2
403,장기,37.64419132696346,126.67002357748187,37.6439751,126.6690695,구래,37.64489546476016,126.62973572337887,37.6453153,126.628743,2
403,장기,37.643455791356885,126.66833452273457,37.6439751,126.6690695,구래,37.64463742503578,126.6288024065151,37.6453153,126.628743,2
403,장기,37.644719871988386,126.66965221581239,37.6439751,126.6690695,구래,37.644762974804514,126.62817616129101,37.6453153,126.628743,2
403,장기,37.64450002849808,126.66938970603884,37.6439751,126.6690695,구래,37.64533760535243,126.62795171321842,37.6453153,126.628743,2
403,장기,37.64415025870359,126.66976264528348,37.6439751,126.6690695,구래,37.64501464424242,126.628199229702,37.6453153,126.628743,2
404,장기,37.64396325065536,126.6698576452585,37.6439751,126.6690695,구래,37.64480718912259,126.62951049519356,37.6453153,126.628743,2
404,장기,37.64384046745834,126.66923187883859,37.6439751,126.6690695,구래,37.64450096995014,126.62887998472867,37.6453153,126.628743,2
404,장기,37.64368392009185,126.66824448905474,37.6439751,126.6690695,구래,37.64588726708945,126.62957191483775,37.6453153,126.628743,2
404,장기,37.64338845691411,126.66990345459462,37.6439751,126.6690695,구래,37.6450086494775,126.62902667569132,37.6453153,126.628743,2
404,장기,37.64398259903033,126.66889850437042,37.6439751,126.6690695,구래,37.645928556229144,126.6291704245615,37.6453153,126.628743,2
405,장기,37.64475800598812,126.66948258222138,37.6439751,126.6690695,구래,37.64469966089326,126.62902286982532,37.6453153,126.628743,2
405,장기,37.64453431427756,126.66872170006889,37.6439751,126.6690695,구래,37.645059120945334,126.62832239440877,37.6453153,126.628743,2
405,장기,37.64330199536755,126.66902149603423,37.6439751,126.6690695,구래,37.64541849329728,126.6297818775089,37.6453153,126.628743,2
405,장기,37.64343013390383,126.66948705345864,37.6439751,126.6690695,구래,37.64545894723119,126.62784865645541,37.6453153,126.628743,2
405,장기,37.643686669371746,126.669494763448,37.6439751,126.6690695,구래,37.64496938444725,126.62875848652516,37.6453153,126.628743,2
406,장기,37.64479968449725,126.6694597310416,37.6439751,126.6690695,구래,37.645140998824346,126.62946652922248,37.6453153,126.628743,2
406,장기,37.64469317206685,126.66852585414584,37.6439751,126.6690695,구래,37.64461712377765,126.62853145441105,37.6453153,126.628743,2
406,장기,37.64413664295293,126.66859512175336,37.6439751,126.6690695,구래,37.64533606386859,126.62790524145777,37.6453153,126.628743,2
406,장기,37.64426009339797,126.66935787202581,37.6439751,126.6690695,구래,37.64489044252592,126.62925110349822,37.6453153,126.628743,2
406,장기,37.64331881897109,126.66940800515806,37.6439751,126.6690695,구래,37.645805568316604,126.62958200340107,37.6453153,126.628743,2
407,장기,37.64325167239105,126.66932157425151,37.6439751,126.6690695,구래,37.645937446427475,126.62880138256955,37.6453153,126.628743,2
407,장기,37.643783028236385,126.66798988697077,37.6439751,126.6690695,구래,37.64557632231648,126.62768826355372,37.6453153,126.628743,2
407,장기,37.64378297670178,126.66994180560049,37.6439751,126.6690695,구래,37.64529651363791,126.62854389493127,37.6453153,126.628743,2
407,장기,37.644696782815295,126.66892508592503,37.6439751,126.6690695,구래,37.644796853818534,126.62836426270341,37.6453153,126.628743,2
407,장기,37.644244235550744,126.66832647943207,37.6439751,126.6690695,구래,37.64549806731826,126.62955631933869,37.6453153,126.628743,2
408,장기,37.64371931345612,126.6696016482476,37.6439751,126.6690695,구래,37.645754603441155,126.6287582349029,37.6453153,126.628743,2
408,장기,37.644278440089316,126.66854520968272,37.6439751,126.6690695,구래,37.64552749783217,126.62835281470741,37.6453153,126.628743,2
408,장기,37.64318743168802,126.66939840036477,37.6439751,126.6690695,구래,37.64473144842197,126.6294595557871,37.6453153,126.628743,2
408,장기,37.64357440022067,126.66973655900945,37.6439751,126.6690695,구래,37.645658666913576,126.62845238532073,37.6453153,126.628743,2
408,장기,37.64343927923902,126.66914265606609,37.6439751,126.6690695,구래,37.645367307048595,126.62804574559169,37.6453153,126.628743,2
409,장기,37.643155404119995,126.66860608716637,37.6439751,126.6690695,구래,37.645805217829114,126.62818601581121,37.6453153,126.628743,2
409,장기,37.643939885604375,126.6685454856217,37.6439751,126.6690695,구래,37.64583975970891,126.62798344834643,37.6453153,126.628743,2
409,장기,37.64434146790006,126.66840322524128,37.6439751,126.6690695,구래,37.64600525790102,126.62863940330237,37.6453153,126.628743,2
409,장기,37.643963062157184,126.66971982262851,37.6439751,126.6690695,구래,37.64533732595154,126.62973413655898,37.6453153,126.628743,2
409,장기,37.64386384560345,126.66915477495535,37.6439751,126.6690695,구래,37.6456442472698,126.62893662514904,37.6453153,126.628743,2
410,장기,37.644461051925894,126.66837431403056,37.6439751,126.6690695,구래,37.64612674827214,126.62833297180501,37.6453153,126.628743,2
410,장기,37.6446157336317,126.66914142587234,37.6439751,126.6690695,구래,37.64546091832024,126.62903344211307,37.6453153,126.628743,2
410,장기,37.64420040095398,126.66829532552399,37.6439751,126.6690695,구래,37.64488865212186,126.62960667498312,37.6453153,126.628743,2
410,장기,37.64338089132508,126.6699029602437,37.6439751,126.6690695,구래,37.64504180363587,126.62951511869595,37.6453153,126.628743,2
410,장기,37.6440872516704,126.66821206336745,37.6439751,126.6690695,구래,37.64599147144818,126.6294271859638,37.6453153,126.628743,2
411,장기,37.643824253050695,126.66945361990648,37.6439751,126.6690695,구래,37.645484797317515,126.62810718751079,37.6453153,126.628743,2
411,장기,37.64445643864259,126.66897066851418,37.6439751,126.6690695,구래,37.64531554053607,126.6283783009625,37.6453153,126.628743,2
411,장기,37.64385253299343,126.66984606542411,37.6439751,126.6690695,구래,37.64566370274644,126.62943322872056,37.6453153,126.628743,2
411,장기,37.64409280275757,126.66994999037658,37.6439751,126.6690695,구래,37.645320277233864,126.62909614188948,37.6453153,126.628743,2
411,장기,37.643237616871616,126.66871399047312,37.6439751,126.6690695,구래,37.64515316816963,126.6283654787393,37.6453153,126.628743,2
412,장기,37.64442505793441,126.66943114318978,37.6439751,126.6690695,구래,37.64552050360291,126.62971510754616,37.6453153,126.628743,2
412,장기,37.643895298716764,126.66816828562047,37.6439751,126.6690695,구래,37.64503632144587,126.62847763210048,37.6453153,126.628743,2
412,장기,37.64397783386775,126.66986060169683,37.6439751,126.6690695,구래,37.64522008553124,126.62961381043628,37.6453153,126.628743,2
412,장기,37.64444602088038,126.66830442120273,37.6439751,126.6690695,구래,37.64452665213825,126.6290043030472,37.6453153,126.628743,2
413,장기,37.644030802421995,126.66809333167643,37.6439751,126.6690695,구래,37.64515202226853,126.62860214511348,37.6453153,126.628743,2
413,장기,37.64329398851348,126.66914086194365,37.6439751,126.6690695,구래,37.645120965638256,126.62780363091012,37.6453153,126.628743,2
413,장기,37.64336335717478,126.66962504759434,37.6439751,126.6690695,구래,37.645002981904746,126.62813846142106,37.6453153,126.628743,2
413,장기,37.64461278461486,126.66975672829966,37.6439751,126.6690695,구래,37.645924965120656,126.62898670107295,37.6453153,126.628743,2
413,장기,37.644454962402136,126.66957264562475,37.6439751,126.6690695,구래,37.64494110396736,126.62958340380702,37.6453153,126.628743,2
414,장기,37.64330084264508,126.66873864595372,37.6439751,126.6690695,구래,37.64497982556304,126.62781274981255,37.6453153,126.628743,2
414,장기,37.643963476036554,126.66935010327592,37.6439751,126.6690695,구래,37.6454200908551,126.62962926034476,37.6453153,126.628743,2
414,장기,37.64328870254569,126.66917643184695,37.6439751,126.6690695,구래,37.64466261761822,126.62811767193607,37.6453153,126.628743,2
414,장기,37.643994997324704,126.67011832958269,37.6439751,126.6690695,구래,37.64595201914318,126.6284146558318,37.6453153,126.628743,2
414,장기,37.643555232492865,126.66883393919002,37.6439751,126.6690695,구래,37.645507595923974,126.6279789482381,37.6453153,126.628743,2
415,장기,37.64432538717515,126.66831540161853,37.6439751,126.6690695,구래,37.64614685686318,126.62891483791279,37.6453153,126.628743,2
415,장기,37.644380326977554,126.66822157237436,37.6439751,126.6690695,구래,37.64535209912399,126.6286096774223,37.6453153,126.628743,2
415,장기,37.64406849353489,126.66812117706294,37.6439751,126.6690695,구래,37.64568154042657,126.62914452387393,37.6453153,126.628743,2
415,장기,37.64339359053944,126.66887790062337,37.6439751,126.6690695,구래,37.64609716186263,126.62879500183006,37.6453153,126.628743,2
415,장기,37.644065066434244,126.66805936565503,37.6439751,126.6690695,구래,37.645503475326066,126.62818369600222,37.6453153,126.628743,2
416,장기,37.64450023723225,126.66875911732596,37.6439751,126.6690695,구래,37.64577237259308,126.62884254868968,37.6453153,126.628743,2
416,장기,37.644445632208004,126.66871397906424,37.6439751,126.6690695,구래,37.64497346803233,126.6295540235143,37.6453153,126.628743,2
416,장기,37.64408107797215,126.66939543567837,37.6439751,126.6690695,구래,37.64544749151097,126.62829419967854,37.6453153,126.628743,2
416,장기,37.64365321922749,126.66833748993996,37.6439751,126.6690695,구래,37.64534025493699,126.62895379027009,37.6453153,126.628743,2
416,장기,37.643707744399144,126.6694360555096,37.6439751,126.6690695,구래,37.64550918618681,126.6291855029794,37.6453153,126.628743,2
417,장기,37.64386648584262,126.66824647914062,37.6439751,126.6690695,구래,37.645070466458634,126.62865809899404,37.6453153,126.628743,2
417,장기,37.64404614521735,126.66931610983028,37.6439751,126.6690695,구래,37.644656669912656,126.6283894728135,37.6453153,126.628743,2
417,장기,37.643346442068086,126.66875839447015,37.6439751,126.6690695,구래,37.645767446173814,126.62778187678137,37.6453153,126.628743,2
417,장기,37.64402490922246,126.66866552403245,37.6439751,126.6690695,구래,37.64535481603043,126.62984676041205,37.6453153,126.628743,2
417,장기,37.64378149820764,126.6689586917284,37.6439751,126.6690695,구래,37.64557865032378,126.62785482765585,37.6453153,126.628743,2
418,장기,37.64460980341146,126.66828347068977,37.6439751,126.6690695,구래,37.64520300792331,126.62916520822766,37.6453153,126.628743,2
418,장기,37.64385440441764,126.66961861708104,37.6439751,126.6690695,구래,37.64471052442491,126.62945185063774,37.6453153,126.628743,2
418,장기,37.644286632521165,126.66908690632962,37.6439751,126.6690695,구래,37.645572648945986,126.6288964250454,37.6453153,126.628743,2
418,장기,37.64475716318273,126.66883913638999,37.6439751,126.6690695,구래,37.645471872713074,126.62833266236964,37.6453153,126.628743,2
418,장기,37.64380785011531,126.66818175880138,37.6439751,126.6690695,구래,37.64544120824371,126.62837240497488,37.6453153,126.628743,2
419,장기,37.6433027138806,126.66933603749087,37.6439751,126.6690695,구래,37.64562449095962,126.62977109294405,37.6453153,126.628743,2
419,장기,37.64362173919549,126.66942555683995,37.6439751,126.6690695,구래,37.64552475952794,126.62806171821569,37.6453153,126.628743,2
419,장기,37.6438504771426,126.66846224172818,37.6439751,126.6690695,구래,37.64581612204136,126.62880431112826,37.6453153,126.628743,2
419,장기,37.64398152333737,126.66997065697822,37.6439751,126.6690695,구래,37.64609593243926,126.62871220391,37.6453153,126.628743,2
419,장기,37.643615766664375,126.66892071269014,37.6439751,126.6690695,구래,37.64528842840415,126.62926856405393,37.6453153,126.628743,2
420,장기,37.64401223543451,126.66929351906168,37.6439751,126.6690695,구래,37.645449490044136,126.62789454767996,37.6453153,126.628743,2
420,장기,37.644740141549086,126.66920081427509,37.6439751,126.6690695,구래,37.64552750843723,126.62959171657896,37.6453153,126.628743,2
420,장기,37.644305699062535,126.66892201812335,37.6439751,126.6690695,구래,37.64470159638382,126.62943258571364,37.6453153,126.628743,2
420,장기,37.64395692062141,126.66946578518605,37.6439751,126.6690695,구래,37.644781642780686,126.62855445005812,37.6453153,126.628743,2
420,장기,37.644367035566425,126.66968835771058,37.6439751,126.6690695,구래,37.64482708470707,126.62966660357306,37.6453153,126.628743,2
421,장기,37.643956183643276,126.66919551368345,37.6439751,126.6690695,구래,37.64548864034887,126.62979388559314,37.6453153,126.628743,2
421,장기,37.643964865763074,126.66997234494633,37.6439751,126.6690695,구래,37.64592398318999,126.62956290420915,37.6453153,126.628743,2
421,장기,37.64424831950107,126.66844248589135,37.6439751,126.6690695,구래,37.645844156585845,126.62803337684589,37.6453153,126.628743,2
421,장기,37.64319429571476,126.66877185929613,37.6439751,126.6690695,구래,37.64510109037832,126.62769843708989,37.6453153,126.628743,2
421,장기,37.64360718586241,126.66804771387585,37.6439751,126.6690695,구래,37.64560818439657,126.62903462416485,37.6453153,126.628743,2
422,장기,37.64359052690232,126.66925529299417,37.6439751,126.6690695,구래,37.64510706436738,126.62894609417354,37.6453153,126.628743,2
422,장기,37.64376155223113,126.66859096038058,37.6439751,126.6690695,구래,37.64508461739503,126.62943564580284,37.6453153,126.628743,2
422,장기,37.64402507652643,126.66809004508598,37.6439751,126.6690695,구래,37.645193755413345,126.62945689409298,37.6453153,126.628743,2
422,장기,37.64433100688803,126.66879639350306,37.6439751,126.6690695,구래,37.64508301409411,126.62765153042453,37.6453153,126.628743,2
422,장기,37.64348898378567,126.66933575392136,37.6439751,126.6690695,구래,37.64533536970438,126.62896681454357,37.6453153,126.628743,2
423,장기,37.64393434566077,126.66954930006524,37.6439751,126.6690695,구래,37.64524511843118,126.62793804738291,37.6453153,126.628743,2
423,장기,37.644719101434724,126.66894600250946,37.6439751,126.6690695,구래,37.64515040083406,126.62960841915742,37.6453153,126.628743,2
423,장기,37.64467203816766,126.6686053845282,37.6439751,126.6690695,구래,37.64469377925787,126.628926803711,37.6453153,126.628743,2
423,장기,37.64404471123391,126.66878999102198,37.6439751,126.6690695,구래,37.64615016700839,126.62860183576485,37.6453153,126.628743,2
424,장기,37.643562581320126,126.66851339854476,37.6439751,126.6690695,구래,37.64562535517582,126.627860791208,37.6453153,126.628743,2
424,장기,37.644451972150186,126.66988537352792,37.6439751,126.6690695,구래,37.644650365773394,126.62838371543148,37.6453153,126.628743,2
424,장기,37.64426666482063,126.66963440485354,37.6439751,126.6690695,구래,37.644706636567165,126.62910496392095,37.6453153,126.628743,2
424,장기,37.64460715916954,126.66865253465603,37.6439751,126.6690695,구래,37.64596254387118,126.62843207709832,37.6453153,126.628743,2
424,장기,37.644226687600195,126.67014535016224,37.6439751,126.6690695,구래,37.64540911084533,126.62962078416334,37.6453153,126.628743,2
425,장기,37.64329046329897,126.66877139577656,37.6439751,126.6690695,구래,37.645659575701885,126.62963047710542,37.6453153,126.628743,2
425,장기,37.64447771593447,126.66881855945186,37.6439751,126.6690695,구래,37.64469102596936,126.62904535030229,37.6453153,126.628743,2
425,장기,37.644558212812946,126.66880662579297,37.6439751,126.6690695,구래,37.64493423907466,126.62947141393396,37.6453153,126.628743,2
425,장기,37.64445130468912,126.66997475342703,37.6439751,126.6690695,구래,37.644649382669265,126.62875400989003,37.6453153,126.628743,2
425,장기,37.644159345331495,126.67004403251185,37.6439751,126.6690695,구래,37.64542444229474,126.6279909179077,37.6453153,126.628743,2
426,장기,37.64318406599722,126.66904774527032,37.6439751,126.6690695,구래,37.645708899769005,126.62886070150057,37.6453153,126.628743,2
426,장기,37.64456842916256,126.66919196631312,37.6439751,126.6690695,구래,37.64486377569392,126.62899133208495,37.6453153,126.628743,2
426,장기,37.644326215830624,126.66931883858214,37.6439751,126.6690695,구래,37.64528110479501,126.62813837955125,37.6453153,126.628743,2
426,장기,37.6446398715829,126.6695435441008,37.6439751,126.6690695,구래,37.64614707074124,126.62845460574471,37.6453153,126.628743,2
426,장기,37.643406282775544,126.66901717560735,37.6439751,126.6690695,구래,37.64556823225035,126.62787138368412,37.6453153,126.628743,2
427,장기,37.64449056590259,126.66854626875988,37.6439751,126.6690695,구래,37.645714700065085,126.62897204167379,37.6453153,126.628743,2
427,장기,37.6439451939938,126.66991982422762,37.6439751,126.6690695,구래,37.645489570302864,126.62839719490626,37.6453153,126.628743,2
427,장기,37.643285926341335,126.66918368439623,37.6439751,126.6690695,구래,37.64589325307647,126.62924015973144,37.6453153,126.628743,2
427,장기,37.64322204195806,126.66879649387235,37.6439751,126.6690695,구래,37.64544453216062,126.62909352388004,37.6453153,126.628743,2
427,장기,37.64396605822811,126.66864428780075,37.6439751,126.6690695,구래,37.64537838076825,126.62769448422168,37.6453153,126.628743,2
428,장기,37.64400525123495,126.66954729893163,37.6439751,126.6690695,구래,37.64495798061232,126.62921545440611,37.6453153,126.628743,2
428,장기,37.643829808589594,126.6692580014061,37.6439751,126.6690695,구래,37.646001694697226,126.62872157023868,37.6453153,126.628743,2
428,장기,37.64351547234306,126.66968879375982,37.6439751,126.6690695,구래,37.64580092188657,126.62951059370351,37.6453153,126.628743,2
428,장기,37.6438599466287,126.66890490996849,37.6439751,126.6690695,구래,37.64545473195334,126.62906393288468,37.6453153,126.628743,2
428,장기,37.643687733308276,126.66817201028684,37.6439751,126.6690695,구래,37.645498940659344,126.62982380897502,37.6453153,126.628743,2
429,장기,37.643801513026766,126.66842022013165,37.6439751,126.6690695,구래,37.645000770402966,126.62910974337807,37.6453153,126.628743,2
429,장기,37.64478995238819,126.66954141243761,37.6439751,126.6690695,구래,37.64488198871515,126.62855711295131,37.6453153,126.628743,2
429,장기,37.644257862517364,126.66840355304946,37.6439751,126.6690695,구래,37.64618674247733,126.62885645701762,37.6453153,126.628743,2
429,장기,37.64364824682878,126.66878190486905,37.6439751,126.6690695,구래,37.644525850209966,126.62841438490543,37.6453153,126.628743,2
429,장기,37.643455878592476,126.66931621085219,37.6439751,126.6690695,구래,37.645016453011344,126.62808757268468,37.6453153,126.628743,2
430,장기,37.644271009155815,126.66831298058621,37.6439751,126.6690695,구래,37.64573761682455,126.62881629292087,37.6453153,126.628743,2
430,장기,37.64477624045006,126.66951966091823,37.6439751,126.6690695,구래,37.64532541040633,126.62970000708026,37.6453153,126.628743,2
430,장기,37.64348137513731,126.66899823858229,37.6439751,126.6690695,구래,37.64573842487858,126.62890648367838,37.6453153,126.628743,2
430,장기,37.64428611760483,126.6682423173388,37.6439751,126.6690695,구래,37.64558954811278,126.6279093311054,37.6453153,126.628743,2
430,장기,37.643621017298386,126.669633199738,37.6439751,126.6690695,구래,37.64486818780862,126.62940609305615,37.6453153,126.628743,2
431,장기,37.64362507504071,126.66997650236263,37.6439751,126.6690695,구래,37.644775920745964,126.62866659321433,37.6453153,126.628743,2
431,장기,37.64418891000551,126.6700291083577,37.6439751,126.6690695,구래,37.64485340248038,126.62800055021688,37.6453153,126.628743,2
431,장기,37.64359454734641,126.66868327124335,37.6439751,126.6690695,구래,37.644609462406855,126.62908841127741,37.6453153,126.628743,2
431,장기,37.64406727025646,126.6697524603124,37.6439751,126.6690695,구래,37.64609304667993,126.62838167774247,37.6453153,126.628743,2
431,장기,37.64320668592234,126.66881271156501,37.6439751,126.6690695,구래,37.646068576007316,126.62823584478822,37.6453153,126.628743,2
432,장기,37.64361744748083,126.66988398220128,37.6439751,126.6690695,구래,37.64587166183161,126.62927225456731,37.6453153,126.628743,2
432,장기,37.64408474371158,126.66833321034395,37.6439751,126.6690695,구래,37.644791846299356,126.62885489728313,37.6453153,126.628743,2
432,장기,37.64395214269898,126.66922546904097,37.6439751,126.6690695,구래,37.64548920981884,126.62932145965537,37.6453153,126.628743,2
432,장기,37.644075520140625,126.66839450256357,37.6439751,126.6690695,구래,37.64527467570531,126.62942397936826,37.6453153,126.628743,2
432,장기,37.64367488223236,126.66837745304281,37.6439751,126.6690695,구래,37.64527671610658,126.629615351338,37.6453153,126.628743,2
433,장기,37.64414746053674,126.66820102817069,37.6439751,126.6690695,구래,37.64484686635374,126.62918134855471,37.6453153,126.628743,2
