bus_type,start_time,start_station,start_lat,start_lon,start_station_lat,start_station_lon,end_station,end_lat,end_lon,end_station_lat,end_station_lon,direction
70,427,걸포마루공원,37.63252966849999,126.70357852040853,37.632597,126.7035,걸포북변역.국민연금공단,37.632259646445576,126.70611926781011,37.631468,126.705672,1
70,429,걸포마루공원,37.63238187881338,126.70273334651687,37.632597,126.7035,걸포북변역.국민연금공단,37.631559643737795,126.70619473344411,37.631468,126.705672,1
70,431,걸포마루공원,37.63242115742742,126.70254304274992,37.632597,126.7035,걸포북변역.국민연금공단,37.63089785880416,126.70548584955237,37.631468,126.705672,1
70,433,걸포마루공원,37.63201485338464,126.70300254256142,37.632597,126.7035,걸포북변역.국민연금공단,37.63144589982066,126.70611484635205,37.631468,126.705672,1
70,435,걸포마루공원,37.63210559581141,126.70278727101869,37.632597,126.7035,걸포북변역.국민연금공단,37.63126985890707,126.70482575035567,37.631468,126.705672,1
70,436,걸포마루공원,37.63238895810625,126.7030308076324,37.632597,126.7035,걸포북변역.국민연금공단,37.63081761971517,126.70512145873646,37.631468,126.705672,1
70,438,걸포마루공원,37.632908539583,126.70448545589848,37.632597,126.7035,걸포북변역.국민연금공단,37.6321105574663,126.70578651249406,37.631468,126.705672,1
70,440,걸포마루공원,37.632228152542034,126.7027332557007,37.632597,126.7035,걸포북변역.국민연금공단,37.63192565897125,126.7054034024045,37.631468,126.705672,1
70,442,걸포마루공원,37.632987439759084,126.70262682469142,37.632597,126.7035,걸포북변역.국민연금공단,37.63152528032131,126.70510254443934,37.631468,126.705672,1
70,444,걸포마루공원,37.63280917206545,126.70449188133834,37.632597,126.7035,걸포북변역.국민연금공단,37.63166039330906,126.70551203164888,37.631468,126.705672,1
70,445,걸포마루공원,37.632354750081646,126.70351962138805,37.632597,126.7035,걸포북변역.국민연금공단,37.631644996317256,126.70552940657467,37.631468,126.705672,1
70,447,걸포마루공원,37.63328767144802,126.70420115519592,37.632597,126.7035,걸포북변역.국민연금공단,37.63099046007239,126.7049963469971,37.631468,126.705672,1
70,449,걸포마루공원,37.63282834467327,126.7029785734445,37.632597,126.7035,걸포북변역.국민연금공단,37.631338563685695,126.7054137162343,37.631468,126.705672,1
70,451,걸포마루공원,37.63323879357389,126.70417615093945,37.632597,126.7035,걸포북변역.국민연금공단,37.630781635044414,126.70610763338445,37.631468,126.705672,1
70,453,걸포마루공원,37.63298973831904,126.70447014600089,37.632597,126.7035,걸포북변역.국민연금공단,37.63190939405214,126.70588953593887,37.631468,126.705672,1
70,454,걸포마루공원,37.63292806724949,126.70414322018271,37.632597,126.7035,걸포북변역.국민연금공단,37.6308356780206,126.7051210426798,37.631468,126.705672,1
70,456,걸포마루공원,37.6333753128613,126.70331316815734,37.632597,126.7035,걸포북변역.국민연금공단,37.6311827634851,126.70484965078163,37.631468,126.705672,1
70,458,걸포마루공원,37.63290807635137,126.70395697281438,37.632597,126.7035,걸포북변역.국민연금공단,37.631859074876886,126.70613863826428,37.631468,126.705672,1
70,460,걸포마루공원,37.63308343719111,126.70413715832778,37.632597,126.7035,걸포북변역.국민연금공단,37.63098029098957,126.70598771149376,37.631468,126.705672,1
70,462,걸포마루공원,37.632855562178506,126.70399664706694,37.632597,126.7035,걸포북변역.국민연금공단,37.63184311458729,126.70515981136722,37.631468,126.705672,1
70,463,걸포마루공원,37.63215072566029,126.70376498033671,37.632597,126.7035,걸포북변역.국민연금공단,37.63119010950805,126.7059179879377,37.631468,126.705672,1
70,465,걸포마루공원,37.63330342481174,126.70373049701644,37.632597,126.7035,걸포북변역.국민연금공단,37.630878453312505,126.70609979397186,37.631468,126.705672,1
70,467,걸포마루공원,37.633094968092664,126.70313605871743,37.632597,126.7035,걸포북변역.국민연금공단,37.63126713995485,126.70458456825891,37.631468,126.705672,1
70,469,걸포마루공원,37.63251295695568,126.70292409067707,37.632597,126.7035,걸포북변역.국민연금공단,37.631088480401715,126.70529141040936,37.631468,126.705672,1
70,471,걸포마루공원,37.63217972050749,126.70419685693388,37.632597,126.7035,걸포북변역.국민연금공단,37.632016533847256,126.70576907570286,37.631468,126.705672,1
70,472,걸포마루공원,37.632884384378976,126.70416786096311,37.632597,126.7035,걸포북변역.국민연금공단,37.63199914901536,126.70497666608463,37.631468,126.705672,1
70,474,걸포마루공원,37.63273389178379,126.70276466279681,37.632597,126.7035,걸포북변역.국민연금공단,37.631481778768716,126.70544987180422,37.631468,126.705672,1
70,476,걸포마루공원,37.63315448143299,126.70354588352792,37.632597,126.7035,걸포북변역.국민연금공단,37.631772112046846,126.70595144756842,37.631468,126.705672,1
70,478,걸포마루공원,37.63245811851383,126.70395130869016,37.632597,126.7035,걸포북변역.국민연금공단,37.631039873802244,126.70663523797802,37.631468,126.705672,1
70,480,걸포마루공원,37.63335070833745,126.70359746025838,37.632597,126.7035,걸포북변역.국민연금공단,37.63187744314163,126.70563493627071,37.631468,126.705672,1
70,390,걸포마루공원,37.63327081124646,126.70402634896752,37.632597,126.7035,풍무역,37.611914135625376,126.73176772626198,37.612075,126.732771,1
70,393,걸포마루공원,37.632732868260696,126.70350939720942,37.632597,126.7035,풍무역,37.61165168803251,126.73268862698427,37.612075,126.732771,1
70,396,걸포마루공원,37.63279182075652,126.7025274988541,37.632597,126.7035,풍무역,37.61239310703072,126.7321434458168,37.612075,126.732771,1
70,399,걸포마루공원,37.632144505091716,126.70397411865277,37.632597,126.7035,풍무역,37.61216895090656,126.73311293742607,37.612075,126.732771,1
70,402,걸포마루공원,37.63294779742596,126.70251374720344,37.632597,126.7035,풍무역,37.612004248230264,126.7323465795495,37.612075,126.732771,1
70,405,걸포마루공원,37.632748649459096,126.70238852623797,37.632597,126.7035,풍무역,37.61199531843887,126.73291380145756,37.612075,126.732771,1
70,408,걸포마루공원,37.632318282047294,126.70298937920576,37.632597,126.7035,풍무역,37.61160164726245,126.73311538669357,37.612075,126.732771,1
70,411,걸포마루공원,37.63346141598202,126.70323200034134,37.632597,126.7035,풍무역,37.61196062518856,126.73381803191329,37.612075,126.732771,1
70,414,걸포마루공원,37.632002380716315,126.70336291322667,37.632597,126.7035,풍무역,37.61232451189754,126.7335049007744,37.612075,126.732771,1
70,417,걸포마루공원,37.63342552650492,126.70363454920955,37.632597,126.7035,풍무역,37.61255694705135,126.7319999512264,37.612075,126.732771,1
70,421,걸포마루공원,37.63224515821436,126.70431111550175,37.632597,126.7035,풍무역,37.612328775341325,126.73299974389306,37.612075,126.732771,1
70,424,걸포마루공원,37.63314940775439,126.70431724883734,37.632597,126.7035,풍무역,37.61261531117546,126.7336284036178,37.612075,126.732771,1
70,427,걸포마루공원,37.63181796796019,126.70329925426695,37.632597,126.7035,풍무역,37.612382197041086,126.73222488523899,37.612075,126.732771,1
70,430,걸포마루공원,37.63260311104898,126.70305161373922,37.632597,126.7035,풍무역,37.61252241606124,126.7327299654468,37.612075,126.732771,1
70,433,걸포마루공원,37.63185980620219,126.70382222016926,37.632597,126.7035,풍무역,37.611896256941854,126.73379290877149,37.612075,126.732771,1
70,436,걸포마루공원,37.63176337911202,126.70347035800164,37.632597,126.7035,풍무역,37.61230222372727,126.73235476033018,37.612075,126.732771,1
70,439,걸포마루공원,37.63242523422718,126.70249893084772,37.632597,126.7035,풍무역,37.611859708923745,126.73189591053556,37.612075,126.732771,1
70,442,걸포마루공원,37.632904364258934,126.70334418406125,37.632597,126.7035,풍무역,37.612304035475866,126.73182638569499,37.612075,126.732771,1
70,445,걸포마루공원,37.632575858842706,126.70379730719353,37.632597,126.7035,풍무역,37.61214877062028,126.73301753929246,37.612075,126.732771,1
70,448,걸포마루공원,37.632821847306005,126.70345651589246,37.632597,126.7035,풍무역,37.611981711404226,126.73257796949527,37.612075,126.732771,1
70,452,걸포마루공원,37.63316798778432,126.70318088386499,37.632597,126.7035,풍무역,37.6126915839243,126.73238274316458,37.612075,126.732771,1
70,455,걸포마루공원,37.632720253844084,126.70324487486664,37.632597,126.7035,풍무역,37.61191463542464,126.73325247102584,37.612075,126.732771,1
70,458,걸포마루공원,37.63244918984656,126.70275018583827,37.632597,126.7035,풍무역,37.61143331551165,126.73280759647271,37.612075,126.732771,1
70,461,걸포마루공원,37.63301147890663,126.70374903322647,37.632597,126.7035,풍무역,37.61186808320352,126.73202568588776,37.612075,126.732771,1
70,464,걸포마루공원,37.632267201384984,126.70393739708285,37.632597,126.7035,풍무역,37.61231583827411,126.73267696563943,37.612075,126.732771,1
70,467,걸포마루공원,37.63180927139146,126.70374295520296,37.632597,126.7035,풍무역,37.61216808600015,126.73232140022353,37.612075,126.732771,1
70,470,걸포마루공원,37.63201178896424,126.70353968990894,37.632597,126.7035,풍무역,37.61284290626427,126.73324538242898,37.612075,126.732771,1
70,473,걸포마루공원,37.63297990181128,126.7032109653915,37.632597,126.7035,풍무역,37.61213954080273,126.7326599787909,37.612075,126.732771,1
70,476,걸포마루공원,37.63192202630477,126.70336803263064,37.632597,126.7035,풍무역,37.61214368594275,126.73379851571785,37.612075,126.732771,1
70,480,걸포마루공원,37.633403650734415,126.70328782558056,37.632597,126.7035,풍무역,37.612424218583406,126.73252040185356,37.612075,126.732771,1
70,390,걸포마루공원,37.631982715608736,126.7039245808328,37.632597,126.7035,고촌역,37.60056669909053,126.76972731577068,37.6004,126.770752,1
70,392,걸포마루공원,37.632372015741204,126.70313082147628,37.632597,126.7035,고촌역,37.60079795785582,126.77027483933686,37.6004,126.770752,1
70,394,걸포마루공원,37.63298510675212,126.7035760095419,37.632597,126.7035,고촌역,37.60058481228674,126.7713600442534,37.6004,126.770752,1
70,397,걸포마루공원,37.63211674261974,126.70416126236617,37.632597,126.7035,고촌역,37.60119583292168,126.77096853484137,37.6004,126.770752,1
70,399,걸포마루공원,37.632235618348275,126.70449470409423,37.632597,126.7035,고촌역,37.60009324825255,126.7718158060031,37.6004,126.770752,1
70,401,걸포마루공원,37.633086592196236,126.70367004688825,37.632597,126.7035,고촌역,37.60000555993926,126.77113264887087,37.6004,126.770752,1
70,404,걸포마루공원,37.63322187408517,126.70398224258389,37.632597,126.7035,고촌역,37.60009450010927,126.77039644765142,37.6004,126.770752,1
70,406,걸포마루공원,37.6326147015242,126.70458158706772,37.632597,126.7035,고촌역,37.60090056375911,126.77002741334479,37.6004,126.770752,1
70,408,걸포마루공원,37.63315185085308,126.70409163268637,37.632597,126.7035,고촌역,37.59953111807923,126.77087070662031,37.6004,126.770752,1
70,411,걸포마루공원,37.63201894740702,126.70322626683624,37.632597,126.7035,고촌역,37.599649142682416,126.77087387976609,37.6004,126.770752,1
70,413,걸포마루공원,37.632373952363494,126.70399558568798,37.632597,126.7035,고촌역,37.59997824966737,126.77048295229976,37.6004,126.770752,1
70,416,걸포마루공원,37.63336497005837,126.7035930740052,37.632597,126.7035,고촌역,37.59964359441427,126.77078482334124,37.6004,126.770752,1
70,418,걸포마루공원,37.63222923760385,126.70446813527926,37.632597,126.7035,고촌역,37.59974087116999,126.77023433623424,37.6004,126.770752,1
70,420,걸포마루공원,37.63324753439228,126.70296188171389,37.632597,126.7035,고촌역,37.60009873026947,126.77173551912595,37.6004,126.770752,1
70,423,걸포마루공원,37.6320037614249,126.70361185972521,37.632597,126.7035,고촌역,37.60025804316504,126.77150075929428,37.6004,126.770752,1
70,425,걸포마루공원,37.63289394619038,126.70386325645183,37.632597,126.7035,고촌역,37.60019432627078,126.77085685710445,37.6004,126.770752,1
70,427,걸포마루공원,37.63242149067964,126.70241389943936,37.632597,126.7035,고촌역,37.60008861624084,126.77027393210128,37.6004,126.770752,1
70,430,걸포마루공원,37.63203837299766,126.7037140568196,37.632597,126.7035,고촌역,37.60032960023953,126.76989694704204,37.6004,126.770752,1
70,432,걸포마루공원,37.63182066263474,126.70302290075765,37.632597,126.7035,고촌역,37.600027862580276,126.77112131319394,37.6004,126.770752,1
70,435,걸포마루공원,37.6327660413956,126.70276412306409,37.632597,126.7035,고촌역,37.600318838173614,126.77039133038333,37.6004,126.770752,1
70,437,걸포마루공원,37.6332157544783,126.7041257636602,37.632597,126.7035,고촌역,37.600684595897,126.77020339569944,37.6004,126.770752,1
70,439,걸포마루공원,37.63181043626552,126.70353484092139,37.632597,126.7035,고촌역,37.600428251245944,126.7700246217804,37.6004,126.770752,1
70,442,걸포마루공원,37.632717731653415,126.70286937871835,37.632597,126.7035,고촌역,37.60097801509862,126.7706887730007,37.6004,126.770752,1
70,444,걸포마루공원,37.63289091032223,126.7044271488465,37.632597,126.7035,고촌역,37.59989616346622,126.77089930648256,37.6004,126.770752,1
70,446,걸포마루공원,37.633433928275956,126.70320853144476,37.632597,126.7035,고촌역,37.600992584317446,126.77123983945924,37.6004,126.770752,1
70,449,걸포마루공원,37.632101472556045,126.70431996463664,37.632597,126.7035,고촌역,37.599625827577455,126.77109443424935,37.6004,126.770752,1
70,451,걸포마루공원,37.6327144907153,126.70241160928401,37.632597,126.7035,고촌역,37.60044654589532,126.77042791972671,37.6004,126.770752,1
70,453,걸포마루공원,37.63308609000828,126.70321734349405,37.632597,126.7035,고촌역,37.60057897967519,126.77113853284862,37.6004,126.770752,1
70,456,걸포마루공원,37.63292648397205,126.70419802175523,37.632597,126.7035,고촌역,37.599849003485936,126.77035730127538,37.6004,126.770752,1
70,458,걸포마루공원,37.632377334384124,126.70293917053955,37.632597,126.7035,고촌역,37.600643958722614,126.77070348388486,37.6004,126.770752,1
70,461,걸포마루공원,37.6324639871873,126.70268648703787,37.632597,126.7035,고촌역,37.60097691100023,126.7706034723236,37.6004,126.770752,1
70,463,걸포마루공원,37.63314216947289,126.70360497698186,37.632597,126.7035,고촌역,37.600429290724506,126.76995192983264,37.6004,126.770752,1
70,465,걸포마루공원,37.63249757127077,126.7041543009161,37.632597,126.7035,고촌역,37.5996997041862,126.77120791912267,37.6004,126.770752,1
70,468,걸포마루공원,37.63287956984541,126.70338985101678,37.632597,126.7035,고촌역,37.59977027447109,126.77002062538176,37.6004,126.770752,1
70,470,걸포마루공원,37.632863279461915,126.70321077453272,37.632597,126.7035,고촌역,37.600279098956456,126.77085241944765,37.6004,126.770752,1
70,472,걸포마루공원,37.63283187156852,126.70404870537922,37.632597,126.7035,고촌역,37.59984086482746,126.77085262972518,37.6004,126.770752,1
70,475,걸포마루공원,37.63329525078604,126.70304333868533,37.632597,126.7035,고촌역,37.60088856335743,126.77065314403343,37.6004,126.770752,1
70,477,걸포마루공원,37.63190278719609,126.70283997622575,37.632597,126.7035,고촌역,37.600496557112635,126.77058513877951,37.6004,126.770752,1
70,480,걸포마루공원,37.63240812120679,126.70343819849803,37.632597,126.7035,고촌역,37.60049984617917,126.77174216009124,37.6004,126.770752,1
70,390,걸포마루공원,37.63212758511074,126.70297215149171,37.632597,126.7035,개화역광역환승센터,37.578919970512345,126.79688347224757,37.578385,126.797538,1
70,396,걸포마루공원,37.63310940801428,126.70402043450818,37.632597,126.7035,개화역광역환승센터,37.57824711071684,126.79755534705828,37.578385,126.797538,1
70,403,걸포마루공원,37.631955567705184,126.70300269902205,37.632597,126.7035,개화역광역환승센터,37.57885970367085,126.7978288756948,37.578385,126.797538,1
70,410,걸포마루공원,37.63310463294299,126.70301825882838,37.632597,126.7035,개화역광역환승센터,37.578961202941755,126.79758031814647,37.578385,126.797538,1
70,417,걸포마루공원,37.632760672437605,126.70427687062163,37.632597,126.7035,개화역광역환승센터,37.57866891341558,126.79754432450179,37.578385,126.797538,1
70,424,걸포마루공원,37.63252047957572,126.70334471843044,37.632597,126.7035,개화역광역환승센터,37.579187983001155,126.79728442765682,37.578385,126.797538,1
70,431,걸포마루공원,37.63252165348331,126.70406692759637,37.632597,126.7035,개화역광역환승센터,37.577765994839666,126.79829490451702,37.578385,126.797538,1
70,438,걸포마루공원,37.6319596630661,126.70297837977208,37.632597,126.7035,개화역광역환승센터,37.578964481950884,126.79753440266782,37.578385,126.797538,1
70,445,걸포마루공원,37.63201946789398,126.70375173013699,37.632597,126.7035,개화역광역환승센터,37.5775564733877,126.79725373452834,37.578385,126.797538,1
70,452,걸포마루공원,37.63198007793084,126.70384568991797,37.632597,126.7035,개화역광역환승센터,37.5785481305713,126.79704620331789,37.578385,126.797538,1
70,459,걸포마루공원,37.63178579297353,126.70334125321891,37.632597,126.7035,개화역광역환승센터,37.57871084192954,126.79667807639046,37.578385,126.797538,1
70,466,걸포마루공원,37.63295582239042,126.70297024469768,37.632597,126.7035,개화역광역환승센터,37.578736455805675,126.79800117811499,37.578385,126.797538,1
70,473,걸포마루공원,37.63305780624231,126.70297696370528,37.632597,126.7035,개화역광역환승센터,37.578326196983795,126.7968562689379,37.578385,126.797538,1
70,480,걸포마루공원,37.63265844975059,126.70368100612181,37.632597,126.7035,개화역광역환승센터,37.577805955393494,126.79693023218503,37.578385,126.797538,1
70,390,걸포마루공원,37.63267296318419,126.70350241595303,37.632597,126.7035,롯데몰.김포공항역,37.56173829698748,126.80326634473018,37.56234,126.803093,1
70,396,걸포마루공원,37.632617074904715,126.70392059905693,37.632597,126.7035,롯데몰.김포공항역,37.56220671026663,126.803506768399,37.56234,126.803093,1
70,403,걸포마루공원,37.6322253897923,126.70387145041985,37.632597,126.7035,롯데몰.김포공항역,37.561788557986965,126.80357403514267,37.56234,126.803093,1
70,410,걸포마루공원,37.63290084288184,126.7041861380086,37.632597,126.7035,롯데몰.김포공항역,37.5622701742103,126.80250633190191,37.56234,126.803093,1
70,417,걸포마루공원,37.63205335339578,126.70356242282472,37.632597,126.7035,롯데몰.김포공항역,37.56157465328725,126.80359431147389,37.56234,126.803093,1
70,424,걸포마루공원,37.63339190790284,126.70344127585052,37.632597,126.7035,롯데몰.김포공항역,37.56160104330956,126.80267502719984,37.56234,126.803093,1
70,431,걸포마루공원,37.63265130595526,126.70321863372396,37.632597,126.7035,롯데몰.김포공항역,37.56151352933854,126.80317447690724,37.56234,126.803093,1
70,438,걸포마루공원,37.63207395962633,126.70333825545636,37.632597,126.7035,롯데몰.김포공항역,37.56157886063477,126.80256030869346,37.56234,126.803093,1
70,445,걸포마루공원,37.6327718704199,126.7030271519991,37.632597,126.7035,롯데몰.김포공항역,37.562827088204436,126.80218738973034,37.56234,126.803093,1
70,452,걸포마루공원,37.63237328228637,126.70320403519297,37.632597,126.7035,롯데몰.김포공항역,37.562356693558066,126.80287199701576,37.56234,126.803093,1
70,459,걸포마루공원,37.632220702988285,126.7034862110534,37.632597,126.7035,롯데몰.김포공항역,37.561975870461396,126.8025251648972,37.56234,126.803093,1
70,466,걸포마루공원,37.63276668139678,126.70249314952721,37.632597,126.7035,롯데몰.김포공항역,37.562335059158606,126.80287680058406,37.56234,126.803093,1
70,473,걸포마루공원,37.63217307147259,126.70398898027162,37.632597,126.7035,롯데몰.김포공항역,37.56247091689727,126.80389484236663,37.56234,126.803093,1
70,480,걸포마루공원,37.632408814192445,126.70381304890303,37.632597,126.7035,롯데몰.김포공항역,37.562627687177915,126.80396631001508,37.56234,126.803093,1
70,390,걸포북변역.국민연금공단,37.63134864504791,126.70611962044002,37.631468,126.705672,풍무역,37.612750308736224,126.73231774376279,37.612075,126.732771,1
70,393,걸포북변역.국민연금공단,37.63103225420858,126.70572584742143,37.631468,126.705672,풍무역,37.6121460937365,126.73164989117639,37.612075,126.732771,1
70,396,걸포북변역.국민연금공단,37.63068799034282,126.70551550119538,37.631468,126.705672,풍무역,37.612290182791284,126.73330553848082,37.612075,126.732771,1
70,399,걸포북변역.국민연금공단,37.631684399350824,126.70643192066355,37.631468,126.705672,풍무역,37.611438373669095,126.73200571068145,37.612075,126.732771,1
70,402,걸포북변역.국민연금공단,37.63098573817375,126.70511403766106,37.631468,126.705672,풍무역,37.6120536924586,126.73337666997655,37.612075,126.732771,1
70,405,걸포북변역.국민연금공단,37.63124797350913,126.70514188380815,37.631468,126.705672,풍무역,37.612582641267814,126.73326030517778,37.612075,126.732771,1
70,408,걸포북변역.국민연금공단,37.63185875290332,126.70528402940896,37.631468,126.705672,풍무역,37.611932458870996,126.73327703516638,37.612075,126.732771,1
70,411,걸포북변역.국민연금공단,37.63200794300739,126.70587241963456,37.631468,126.705672,풍무역,37.612651356269446,126.73338327155894,37.612075,126.732771,1
70,414,걸포북변역.국민연금공단,37.63106081014177,126.70560703501566,37.631468,126.705672,풍무역,37.61167565843434,126.73315679462006,37.612075,126.732771,1
70,417,걸포북변역.국민연금공단,37.63207322564687,126.7063051070639,37.631468,126.705672,풍무역,37.61121210756143,126.73297616291174,37.612075,126.732771,1
70,421,걸포북변역.국민연금공단,37.63160211937744,126.70537711597741,37.631468,126.705672,풍무역,37.61213368512548,126.73287812196976,37.612075,126.732771,1
70,424,걸포북변역.국민연금공단,37.631230931183985,126.70563752606037,37.631468,126.705672,풍무역,37.61173765666014,126.73263642180831,37.612075,126.732771,1
70,427,걸포북변역.국민연금공단,37.631949338081554,126.7053464017722,37.631468,126.705672,풍무역,37.61188328415699,126.73374226485817,37.612075,126.732771,1
70,430,걸포북변역.국민연금공단,37.632010116198835,126.70598237800407,37.631468,126.705672,풍무역,37.61265363069048,126.7319974901702,37.612075,126.732771,1
70,433,걸포북변역.국민연금공단,37.63076732275447,126.70587809692763,37.631468,126.705672,풍무역,37.61244368327872,126.7335445124961,37.612075,126.732771,1
70,436,걸포북변역.국민연금공단,37.63227029350763,126.70602232198598,37.631468,126.705672,풍무역,37.61161059887929,126.73365615850888,37.612075,126.732771,1
70,439,걸포북변역.국민연금공단,37.63134198290781,126.70503339833493,37.631468,126.705672,풍무역,37.61177303688896,126.73295507803704,37.612075,126.732771,1
70,442,걸포북변역.국민연금공단,37.63092924352145,126.70490350944672,37.631468,126.705672,풍무역,37.611842367062955,126.73284190350563,37.612075,126.732771,1
70,445,걸포북변역.국민연금공단,37.63181490751092,126.70601185363195,37.631468,126.705672,풍무역,37.61273659748305,126.73277038442832,37.612075,126.732771,1
70,448,걸포북변역.국민연금공단,37.6312355378857,126.70464346847842,37.631468,126.705672,풍무역,37.61194522427167,126.73217869062573,37.612075,126.732771,1
70,452,걸포북변역.국민연금공단,37.630804874722635,126.70544434460139,37.631468,126.705672,풍무역,37.612611500279556,126.73313441660002,37.612075,126.732771,1
70,455,걸포북변역.국민연금공단,37.630928507993225,126.70643350381259,37.631468,126.705672,풍무역,37.612664966766225,126.73340647748968,37.612075,126.732771,1
70,458,걸포북변역.국민연금공단,37.631323503814535,126.70590280186711,37.631468,126.705672,풍무역,37.61172724083692,126.73318652052808,37.612075,126.732771,1
70,461,걸포북변역.국민연금공단,37.631359454345954,126.70493638360175,37.631468,126.705672,풍무역,37.61240827602068,126.73323302739016,37.612075,126.732771,1
70,464,걸포북변역.국민연금공단,37.63069803198201,126.70530784244517,37.631468,126.705672,풍무역,37.611454456220784,126.7325248972129,37.612075,126.732771,1
70,467,걸포북변역.국민연금공단,37.631965964940385,126.70657016721364,37.631468,126.705672,풍무역,37.611400143240054,126.73307903025224,37.612075,126.732771,1
70,470,걸포북변역.국민연금공단,37.63131816355722,126.70475982489813,37.631468,126.705672,풍무역,37.61207532880895,126.73352743512616,37.612075,126.732771,1
70,473,걸포북변역.국민연금공단,37.631435199389664,126.70456648458197,37.631468,126.705672,풍무역,37.612521904437536,126.73231692127699,37.612075,126.732771,1
70,476,걸포북변역.국민연금공단,37.63175244800018,126.70567905182672,37.631468,126.705672,풍무역,37.6119363188108,126.73326111164185,37.612075,126.732771,1
70,480,걸포북변역.국민연금공단,37.63201113154698,126.70562570056073,37.631468,126.705672,풍무역,37.61216939214731,126.73373301619507,37.612075,126.732771,1
70,390,걸포북변역.국민연금공단,37.632135554091064,126.70607889259395,37.631468,126.705672,고촌역,37.600501424730325,126.76975186516974,37.6004,126.770752,1
70,392,걸포북변역.국민연금공단,37.63210271923201,126.70623116615802,37.631468,126.705672,고촌역,37.600866159136565,126.77085544129325,37.6004,126.770752,1
70,394,걸포북변역.국민연금공단,37.631286255056786,126.70468516744916,37.631468,126.705672,고촌역,37.59979857015006,126.77013038590948,37.6004,126.770752,1
70,397,걸포북변역.국민연금공단,37.63112258972783,126.70493219300869,37.631468,126.705672,고촌역,37.599776256753444,126.77053190736227,37.6004,126.770752,1
70,399,걸포북변역.국민연금공단,37.63126179514649,126.70583061692993,37.631468,126.705672,고촌역,37.600890620458934,126.77048065841514,37.6004,126.770752,1
